event_name,event_date,fighter1_name,fighter2_name,winner_name,fighter1_odds,fighter2_odds
ufc-fight-night-july-15-2023,Jul 15 2023,Ottman Azaitar,Francisco Prado,Francisco Prado,-105,-115
ufc-fight-night-july-15-2023,Jul 15 2023,Tucker Lutz,Melsik Baghdasaryan,Melsik Baghdasaryan,+140,-165
ufc-fight-night-july-15-2023,Jul 15 2023,Tyson Nam,Azat Maksum,Azat Maksum,+310,-410
ufc-fight-night-july-15-2023,Jul 15 2023,Viktoriia Dudakova,Istela Nunes,Viktoriia Dudakova,-205,+175
ufc-292-2886,Jul 22 2023,Molly McCann,Julija Stoliarenko,Julija Stoliarenko,-205,+175
ufc-fight-night-july-22-2023,Jul 22 2023,Chris Duncan,Yanal Ashmouz,Chris Duncan,-140,+120
ufc-fight-night-july-22-2023,Jul 22 2023,Danny Roberts,Jonny Parsons,Jonny Parsons,-115,-105
ufc-fight-night-july-22-2023,Jul 22 2023,Davey Grant,Daniel Marcos,Daniel Marcos,+135,-155
ufc-fight-night-july-22-2023,Jul 22 2023,Jafel Filho,Daniel Barez,Jafel Filho,-115,-105
ufc-fight-night-july-22-2023,Jul 22 2023,Jai Herbert,Farès Ziam,,+135,-155
ufc-fight-night-july-22-2023,Jul 22 2023,Ketlen Vieira,Pannie Kianzad,Ketlen Vieira,-150,+130
ufc-fight-night-july-22-2023,Jul 22 2023,Lerone Murphy,Josh Culibao,Lerone Murphy,-140,+120
ufc-fight-night-july-22-2023,Jul 22 2023,Makhmud Muradov,Bryan Barberena,Makhmud Muradov,-335,+260
ufc-fight-night-july-22-2023,Jul 22 2023,Marc Diakiese,Joel Álvarez,,+165,-195
ufc-fight-night-july-22-2023,Jul 22 2023,Mick Parkin,Jamal Pogues,Mick Parkin,+135,-165
ufc-fight-night-july-22-2023,Jul 22 2023,Nathaniel Wood,Andre Fili,Nathaniel Wood,-205,+175
ufc-fight-night-july-22-2023,Jul 22 2023,Paul Craig,Andre Muniz,Paul Craig,+185,-215
ufc-fight-night-july-22-2023,Jul 22 2023,Shauna Bannon,Bruna Brasil,Bruna Brasil,+130,-150
ufc-fight-night-july-22-2023,Jul 22 2023,Tom Aspinall,Marcin Tybura,Tom Aspinall,-475,+350
ufc-291,Jul 29 2023,CJ Vergara,Vinicius Salvador,CJ Vergara,-160,+130
ufc-291,Jul 29 2023,Derrick Lewis,Marcos Rogerio de Lima,Derrick Lewis,+155,-180
ufc-291,Jul 29 2023,Dustin Poirier,Justin Gaethje,Dustin Poirier,-145,+125
ufc-291,Jul 29 2023,Gabriel Bonfim,Trevin Giles,Gabriel Bonfim,+260,-315
ufc-291,Jul 29 2023,Jan Błachowicz,Alex Pereira,,-120,-110
ufc-291,Jul 29 2023,Matthew Semelsberger,Uroš Medić,,-190,+160
ufc-291,Jul 29 2023,Michael Chiesa,Kevin Holland,Kevin Holland,+125,-145
ufc-291,Jul 29 2023,Miranda Maverick,Priscila Cachoeira,Miranda Maverick,-335,+260
ufc-291,Jul 29 2023,Roman Kopylov,Claudio Ribeiro,Roman Kopylov,-220,+180
ufc-291,Jul 29 2023,Tony Ferguson,King Green,,+285,-375
ufc-2922,Jul 29 2023,Jake Matthews,Darrius Flowers,Jake Matthews,-280,+230
ufc-2974,Aug 5 2023,Diego Lopes,Gavin Tucker,Diego Lopes,-175,+145
ufc-2974,Aug 5 2023,Jéssica Andrade,Tatiana Suarez,,+290,-385
ufc-2974,Aug 5 2023,Raoni Barcelos,Kyler Phillips,Kyler Phillips,+165,-210
ufc-fight-night-august-05-2023,Aug 5 2023,Billy Quarantillo,Damon Jackson,Billy Quarantillo,-170,+145
ufc-fight-night-august-05-2023,Aug 5 2023,Cory Sandhagen,Rob Font,Cory Sandhagen,-265,+225
ufc-fight-night-august-05-2023,Aug 5 2023,Dustin Jacoby,Kennedy Nzechukwu,Dustin Jacoby,+120,-140
ufc-fight-night-august-05-2023,Aug 5 2023,Ignacio Bahamondes,Ludovit Klein,Ludovit Klein,-200,+170
ufc-fight-night-august-05-2023,Aug 5 2023,Jeremiah Wells,Carlston Harris,Carlston Harris,-165,+140
ufc-fight-night-august-05-2023,Aug 5 2023,Tanner Boser,Aleksa Camur,Tanner Boser,-190,+160
ufc-fight-night-sandhagen-vs-nurmagomedov-2936,Aug 5 2023,Jake Hadley,Cody Durden,Cody Durden,-215,+170
ufc-fight-night-sandhagen-vs-nurmagomedov-2936,Aug 5 2023,Ode Osbourne,Asu Almabayev,,+163,-200
ufc-fight-night-sandhagen-vs-nurmagomedov-2936,Aug 5 2023,Sean Woodson,Dennis Buzukja,Sean Woodson,-185,+150
ufc-fight-night-226-2905,Aug 12 2023,Khalil Rountree Jr.,Chris Daukaus,Khalil Rountree Jr.,-178,+145
ufc-fight-night-august-12-2023,Aug 12 2023,AJ Dobson,Tafon Nchukwi,AJ Dobson,+120,-142
ufc-fight-night-august-12-2023,Aug 12 2023,Cub Swanson,Hakeem Dawodu,Cub Swanson,+210,-258
ufc-fight-night-august-12-2023,Aug 12 2023,Da'Mon Blackshear,Jose Johnson,Da'Mon Blackshear,-285,+230
ufc-fight-night-august-12-2023,Aug 12 2023,Francis Marshall,Isaac Dulgarian,Isaac Dulgarian,-155,+130
ufc-fight-night-august-12-2023,Aug 12 2023,JP Buys,Marcus McGhee,Marcus McGhee,+270,-340
ufc-fight-night-august-12-2023,Aug 12 2023,Jaqueline Amorim,Montserrat Ruiz,,-245,+200
ufc-fight-night-august-12-2023,Aug 12 2023,Josh Fremd,Jamie Pickett,Josh Fremd,-355,+280
ufc-fight-night-august-12-2023,Aug 12 2023,Josh Parisian,Martin Buday,Martin Buday,+164,-198
ufc-fight-night-august-12-2023,Aug 12 2023,Juliana Miller,Luana Santos,Luana Santos,+124,-148
ufc-fight-night-august-12-2023,Aug 12 2023,Polyana Viana,Iasmin Lucindo,Iasmin Lucindo,+150,-180
ufc-fight-night-august-12-2023,Aug 12 2023,Terrance McKinney,Mike Breeden,Terrance McKinney,-298,+240
ufc-fight-night-august-12-2023,Aug 12 2023,Vicente Luque,Rafael Dos Anjos,Vicente Luque,+100,-120
ufc-292,Aug 19 2023,Aljamain Sterling,Sean O'Malley,Sean O'Malley,-250,+205
ufc-292,Aug 19 2023,Andre Petroski,Gerald Meerschaert,Andre Petroski,-238,+195
ufc-292,Aug 19 2023,Andrea Lee,Natalia Silva,Natalia Silva,+260,-325
ufc-292,Aug 19 2023,Brad Katona,Cody Gibson,Brad Katona,-170,+142
ufc-292,Aug 19 2023,Chris Weidman,Brad Tavares,Brad Tavares,+210,-258
ufc-292,Aug 19 2023,Da'Mon Blackshear,Mario Bautista,Mario Bautista,+180,-218
ufc-292,Aug 19 2023,Gregory Rodrigues,Denis Tiuliulin,Gregory Rodrigues,-360,+285
ufc-292,Aug 19 2023,Karine Silva,Maryna Moroz,Karine Silva,-125,+105
ufc-292,Aug 19 2023,Kurt Holobaugh,Austin Hubbard,Kurt Holobaugh,-175,+145
ufc-292,Aug 19 2023,Marlon Vera,Pedro Munhoz,Marlon Vera,-185,+154
ufc-292,Aug 19 2023,Neil Magny,Ian Machado Garry,,+370,-485
ufc-292,Aug 19 2023,Zhang Weili,Amanda Lemos,Zhang Weili,-310,+250
ufc-2990,Aug 19 2023,Neil Magny,Ian Garry,Ian Garry,+375,-500
ufc-fight-night-august-26-2023,Aug 26 2023,Junior Tafa,Parker Porter,Junior Tafa,-145,+125
ufc-fight-night-august-26-2023,Aug 26 2023,Max Holloway,Chan Sung Jung,Max Holloway,-850,+520
ufc-fight-night-smith-vs-spann-2171,Aug 26 2023,Ryan Spann,Anthony Smith,Anthony Smith,+135,-165
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Alex Caceres,Giga Chikadze,Giga Chikadze,+200,-250
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Billy Ray Goff,Yusaku Kinoshita,,+122,-145
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Chidi Njokuani,Michal Oleksiejczuk,Michal Oleksiejczuk,+104,-129
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Erin Blanchfield,Taila Santos,Erin Blanchfield,-165,+132
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Liang Na,JJ Aldrich,JJ Aldrich,+400,-550
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Rinya Nakamura,Fernie Garcia,Rinya Nakamura,-1000,+625
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Seungwoo Choi,Jarno Errens,,-160,+130
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Song Kenan,Rolando Bedoya,Song Kenan,+270,-350
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Toshiomi Kazama,Garrett Armfield,Garrett Armfield,+136,-165
ufc-on-espn-holloway-vs-the-korean-zombie-2935,Aug 26 2023,Waldo Cortes-Acosta,Lukasz Brzeski,Waldo Cortes-Acosta,-225,+180
ufc-fight-night-september-02-2023,Sep 2 2023,Ange Loosa,Rhys McKee,Ange Loosa,-166,+140
ufc-fight-night-september-02-2023,Sep 2 2023,Benoît Saint Denis,Thiago Moisés,,-162,+136
ufc-fight-night-september-02-2023,Sep 2 2023,Ciryl Gane,Serghei Spivac,Ciryl Gane,-175,+145
ufc-fight-night-september-02-2023,Sep 2 2023,Farid Basharat,Kleydson Rodrigues,Farid Basharat,-340,+270
ufc-fight-night-september-02-2023,Sep 2 2023,Manon Fiorot,Rose Namajunas,Manon Fiorot,-205,+170
ufc-fight-night-september-02-2023,Sep 2 2023,Morgan Charriere,Manolo Zecchini,Morgan Charriere,-355,+280
ufc-fight-night-september-02-2023,Sep 2 2023,Nora Cornolle,Joselyne Edwards,Nora Cornolle,-102,-118
ufc-fight-night-september-02-2023,Sep 2 2023,Taylor Lapilus,Caolán Loughran,,-175,+145
ufc-fight-night-september-02-2023,Sep 2 2023,Volkan Oezdemir,Bogdan Guskov,Volkan Oezdemir,-185,+154
ufc-fight-night-september-02-2023,Sep 2 2023,William Gomis,Yanis Ghemmouri,William Gomis,-205,+170
ufc-fight-night-september-02-2023,Sep 2 2023,Zarah Fairn,Jacqueline Cavalcanti,Jacqueline Cavalcanti,+295,-375
ufc-293,Sep 9 2023,Carlos Ulberg,Da Woon Jung,Carlos Ulberg,-278,+225
ufc-293,Sep 9 2023,Israel Adesanya,Sean Strickland,Sean Strickland,-600,+440
ufc-293,Sep 9 2023,Jack Jenkins,Chepe Mariscal,Chepe Mariscal,-205,+170
ufc-293,Sep 9 2023,Jamie Mullarkey,John Makdessi,Jamie Mullarkey,-185,+154
ufc-293,Sep 9 2023,Justin Tafa,Austen Lane,,-238,+195
ufc-293,Sep 9 2023,Shane Young,Gabriel Miranda,Gabriel Miranda,-166,+140
ufc-293,Sep 9 2023,Tai Tuivasa,Alexander Volkov,Alexander Volkov,+164,-198
ufc-293,Sep 9 2023,Tyson Pedro,Anton Turkalj,Tyson Pedro,-110,-110
ufc-293-2925,Sep 9 2023,Manel Kape,Felipe dos Santos,Manel Kape,-420,+325
ufc-293-2925,Sep 9 2023,Nasrat Haqparast,Landon Quinones,Nasrat Haqparast,-500,+370
ufc-293-3009,Sep 9 2023,Blood Diamond,Charles Radtke,Charles Radtke,+260,-325
ufc-293-3009,Sep 9 2023,Kevin Jousset,Kiefer Crosbie,Kevin Jousset,-184,+154
ufc-3020,Sep 16 2023,Raul Rosas Jr.,Terrence Mitchell,Raul Rosas Jr.,-770,+525
ufc-fight-night-september-16-2023,Sep 16 2023,Alex Reyes,Charlie Campbell,Charlie Campbell,+340,-440
ufc-fight-night-september-16-2023,Sep 16 2023,Alexa Grasso,Valentina Shevchenko,Alexa Grasso,+140,-166
ufc-fight-night-september-16-2023,Sep 16 2023,Daniel Zellhuber,Christos Giagos,Daniel Zellhuber,-285,+230
ufc-fight-night-september-16-2023,Sep 16 2023,Edgar Chairez,Daniel Lacerda,,-258,+210
ufc-fight-night-september-16-2023,Sep 16 2023,Fernando Padilla,Kyle Nelson,Kyle Nelson,-250,+205
ufc-fight-night-september-16-2023,Sep 16 2023,Josefine Knutsson,Marnic Mann,Josefine Knutsson,-575,+410
ufc-fight-night-september-16-2023,Sep 16 2023,Kevin Holland,Jack Della Maddalena,Jack Della Maddalena,+124,-148
ufc-fight-night-september-16-2023,Sep 16 2023,Loopy Godinez,Elise Reed,Loopy Godinez,-440,+340
ufc-fight-night-september-16-2023,Sep 16 2023,Roman Kopylov,Josh Fremd,Roman Kopylov,-345,+275
ufc-fight-night-september-16-2023,Sep 16 2023,Tracy Cortez,Jasmine Jasudavicius,Tracy Cortez,-118,-102
ufc-fight-night-september-23-2023,Sep 23 2023,Bryan Battle,AJ Fletcher,Bryan Battle,-185,+154
ufc-fight-night-september-23-2023,Sep 23 2023,Bryce Mitchell,Dan Ige,Bryce Mitchell,-205,+170
ufc-fight-night-september-23-2023,Sep 23 2023,Dan Argueta,Miles Johns,,-175,+145
ufc-fight-night-september-23-2023,Sep 23 2023,Jacob Malkoun,Cody Brundage,Cody Brundage,-575,+425
ufc-fight-night-september-23-2023,Sep 23 2023,Marina Rodriguez,Michelle Waterson-Gomez,Marina Rodriguez,-310,+250
ufc-fight-night-september-23-2023,Sep 23 2023,Mizuki,Hannah Goldy,Mizuki,-310,+250
ufc-fight-night-september-23-2023,Sep 23 2023,Mohammed Usman,Jake Collier,Mohammed Usman,-135,+114
ufc-fight-night-september-23-2023,Sep 23 2023,Rafael Fiziev,Mateusz Gamrot,Mateusz Gamrot,-155,+130
ufc-fight-night-september-23-2023,Sep 23 2023,Ricardo Ramos,Charles Jourdain,Charles Jourdain,+114,-135
ufc-fight-night-september-23-2023,Sep 23 2023,Tim Means,Andre Fialho,Tim Means,+145,-175
ufc-on-espn-53-2967,Sep 23 2023,Tamires Vidal,Montse Rendon,,-260,+205
ufc-fight-night-october-07-2023,Oct 7 2023,Alex Morono,Joaquin Buckley,Joaquin Buckley,+154,-185
ufc-fight-night-october-07-2023,Oct 7 2023,Alexander Hernandez,Bill Algeo,Bill Algeo,-118,-102
ufc-fight-night-october-07-2023,Oct 7 2023,Aoriqileng,Johnny Munoz,Aoriqileng,-108,-112
ufc-fight-night-october-07-2023,Oct 7 2023,Drew Dober,Ricky Glenn,Drew Dober,-395,+310
ufc-fight-night-october-07-2023,Oct 7 2023,Grant Dawson,King Green,,-500,+380
ufc-fight-night-october-07-2023,Oct 7 2023,Joe Pyfer,Abdul Razak Alhassan,Joe Pyfer,-345,+275
ufc-fight-night-october-07-2023,Oct 7 2023,Karolina Kowalkiewicz,Diana Belbita,Karolina Kowalkiewicz,-142,+120
ufc-fight-night-october-07-2023,Oct 7 2023,Montana De La Rosa,JJ Aldrich,JJ Aldrich,-130,+110
ufc-fight-night-october-07-2023,Oct 7 2023,Nate Maness,Mateus Mendonça,,+235,-290
ufc-fight-night-october-07-2023,Oct 7 2023,Vanessa Demopoulos,Kanako Murata,Vanessa Demopoulos,+300,-380
ufc-fight-night-3052,Oct 14 2023,Irina Alekseeva,Melissa Mullins,,+107,-132
ufc-fight-night-3052,Oct 14 2023,Tainara Lisboa,Ravena Oliveira,Tainara Lisboa,-335,+250
ufc-fight-night-3052,Oct 14 2023,Terrance McKinney,Brendon Marotte,Terrance McKinney,-560,+410
ufc-fight-night-october-14-2023,Oct 14 2023,Andre Petroski,Michel Pereira,Michel Pereira,+105,-125
ufc-fight-night-october-14-2023,Oct 14 2023,Ashley Yoder,Emily Ducote,Emily Ducote,+285,-360
ufc-fight-night-october-14-2023,Oct 14 2023,Chris Gutierrez,Alatengheili,Chris Gutierrez,-325,+260
ufc-fight-night-october-14-2023,Oct 14 2023,Christian Rodriguez,Cameron Saaiman,Christian Rodriguez,-162,+136
ufc-fight-night-october-14-2023,Oct 14 2023,Darren Elkins,TJ Brown,Darren Elkins,+170,-205
ufc-fight-night-october-14-2023,Oct 14 2023,Jennifer Maia,Viviane Araújo,,-155,+130
ufc-fight-night-october-14-2023,Oct 14 2023,Jonathan Martinez,Adrian Yanez,Jonathan Martinez,-112,-108
ufc-fight-night-october-14-2023,Oct 14 2023,Sodiq Yusuff,Edson Barboza,Edson Barboza,-166,+140
ufc-294,Oct 21 2023,Ikram Aliskerov,Warlley Alves,Ikram Aliskerov,+100,-120
ufc-294,Oct 21 2023,Islam Makhachev,Alexander Volkanovski,Islam Makhachev,-340,+270
ufc-294,Oct 21 2023,Kamaru Usman,Khamzat Chimaev,Khamzat Chimaev,+285,-360
ufc-294,Oct 21 2023,Nathaniel Wood,Muhammad Naimov,Muhammad Naimov,-310,+250
ufc-294,Oct 21 2023,Said Nurmagomedov,Muin Gafurov,Said Nurmagomedov,-185,+154
ufc-294-2908,Oct 21 2023,Javid Basharat,Victor Henry,,-590,+425
ufc-294-2908,Oct 21 2023,Magomed Ankalaev,Johnny Walker,,-375,+285
ufc-294-2908,Oct 21 2023,Mike Breeden,Anshul Jubli,Mike Breeden,+220,-275
ufc-294-2908,Oct 21 2023,Mohammad Yahya,Trevor Peek,Trevor Peek,+155,-195
ufc-294-2908,Oct 21 2023,Sedriques Dumas,Abu Azaitar,Sedriques Dumas,-250,+195
ufc-294-2908,Oct 21 2023,Shara Magomedov,Bruno Silva,Shara Magomedov,-360,+290
ufc-294-2908,Oct 21 2023,Tim Elliott,Muhammad Mokaev,Muhammad Mokaev,+330,-450
ufc-294-2908,Oct 21 2023,Viktoriia Dudakova,Jinh Yu Frey,Viktoriia Dudakova,-550,+400
ufc-fight-night-november-04-2023,Nov 4 2023,Angela Hill,Denise Gomes,Angela Hill,+114,-135
ufc-fight-night-november-04-2023,Nov 4 2023,Caio Borralho,Abus Magomedov,Caio Borralho,-290,+235
ufc-fight-night-november-04-2023,Nov 4 2023,Eduarda Moura,Montserrat Ruiz,,-625,+455
ufc-fight-night-november-04-2023,Nov 4 2023,Elves Brener,Kaynan Kruschewsky,Elves Brener,-218,+180
ufc-fight-night-november-04-2023,Nov 4 2023,Gabriel Bonfim,Nicolas Dalby,Nicolas Dalby,-625,+455
ufc-fight-night-november-04-2023,Nov 4 2023,Jailton Almeida,Derrick Lewis,Jailton Almeida,-485,+370
ufc-fight-night-november-04-2023,Nov 4 2023,Kauê Fernandes,Marc Diakiese,,+160,-192
ufc-fight-night-november-04-2023,Nov 4 2023,Rinat Fakhretdinov,Elizeu Zaleski dos Santos,,-340,+270
ufc-fight-night-november-04-2023,Nov 4 2023,Rodrigo Nascimento,Don'Tale Mayes,Rodrigo Nascimento,-205,+164
ufc-fight-night-november-04-2023,Nov 4 2023,Vitor Petrino,Modestas Bukauskas,Vitor Petrino,-245,+200
ufc-295,Nov 11 2023,Dennis Buzukja,Jamall Emmers,Jamall Emmers,+210,-258
ufc-295,Nov 11 2023,Diego Lopes,Pat Sabatini,Diego Lopes,+100,-120
ufc-295,Nov 11 2023,Jared Gordon,Mark Madsen,Jared Gordon,-198,+164
ufc-295,Nov 11 2023,Jiří Procházka,Alex Pereira,Alex Pereira,+102,-122
ufc-295,Nov 11 2023,John Castaneda,Kyung Ho Kang,John Castaneda,-135,+114
ufc-295,Nov 11 2023,Mateusz Rębecki,Roosevelt Roberts,Mateusz Rębecki,-650,+470
ufc-295,Nov 11 2023,Matt Frevola,Benoît Saint Denis,Benoît Saint Denis,+185,-225
ufc-295,Nov 11 2023,Nazim Sadykhov,Viacheslav Borshchev,draw/no contest,-120,+100
ufc-295,Nov 11 2023,Tabatha Ricci,Loopy Godinez,Loopy Godinez,+142,-170
ufc-295-jones-vs-miocic-2957,Nov 11 2023,Joshua Van,Kevin Borjas,Joshua Van,-245,+200
ufc-3004,Nov 11 2023,Jéssica Andrade,Mackenzie Dern,Jéssica Andrade,+200,-250
ufc-3004,Nov 11 2023,Steve Erceg,Alessandro Costa,Steve Erceg,-215,+175
ufc-3004,Nov 11 2023,Tom Aspinall,Sergei Pavlovich,Tom Aspinall,-115,-105
ufc-3105,Nov 18 2023,Denis Tiuliulin,Christian Leroy Duncan,Christian Leroy Duncan,+425,-600
ufc-fight-night-november-18-2023,Nov 18 2023,Brendan Allen,Paul Craig,Brendan Allen,-440,+340
ufc-fight-night-november-18-2023,Nov 18 2023,Chad Anheliger,Jose Johnson,Jose Johnson,+164,-198
ufc-fight-night-november-18-2023,Nov 18 2023,Charles Johnson,Rafael Estevam,Rafael Estevam,+124,-148
ufc-fight-night-november-18-2023,Nov 18 2023,Chase Hooper,Jordan Leavitt,Chase Hooper,-198,+164
ufc-fight-night-november-18-2023,Nov 18 2023,Jeka Saragih,Lucas Alexander,Jeka Saragih,+390,-520
ufc-fight-night-november-18-2023,Nov 18 2023,Jonathan Pearce,Joanderson Brito,Joanderson Brito,-130,+110
ufc-fight-night-november-18-2023,Nov 18 2023,Luana Pinheiro,Amanda Ribas,Amanda Ribas,+195,-238
ufc-fight-night-november-18-2023,Nov 18 2023,Lucie Pudilova,Ailin Perez,Ailin Perez,+154,-185
ufc-fight-night-november-18-2023,Nov 18 2023,Michael Morales,Jake Matthews,Michael Morales,-325,+260
ufc-fight-night-november-18-2023,Nov 18 2023,Mick Parkin,Caio Machado,Mick Parkin,-375,+295
ufc-fight-night-november-18-2023,Nov 18 2023,Payton Talbott,Nick Aguirre,Payton Talbott,-700,+500
ufc-fight-night-november-18-2023,Nov 18 2023,Trey Ogden,Nikolas Motta,,+114,-135
ufc-fight-night-november-18-2023,Nov 18 2023,Uroš Medić,Myktybek Orolbai,Myktybek Orolbai,+200,-245
ufc-fight-night-december-02-2023,Dec 2 2023,Beneil Dariush,Arman Tsarukyan,Arman Tsarukyan,+240,-298
ufc-fight-night-december-02-2023,Dec 2 2023,Clay Guida,Joaquim Silva,Joaquim Silva,+250,-310
ufc-fight-night-december-02-2023,Dec 2 2023,Drakkar Klose,Joe Solecki,Drakkar Klose,-135,+114
ufc-fight-night-december-02-2023,Dec 2 2023,Jalin Turner,King Green,,-155,+130
ufc-fight-night-december-02-2023,Dec 2 2023,Miesha Tate,Julia Avila,Miesha Tate,+114,-135
ufc-fight-night-december-02-2023,Dec 2 2023,Punahele Soriano,Dustin Stoltzfus,Dustin Stoltzfus,-310,+260
ufc-fight-night-december-02-2023,Dec 2 2023,Rob Font,Deiveson Figueiredo,Deiveson Figueiredo,-130,+110
ufc-fight-night-december-02-2023,Dec 2 2023,Rodolfo Bellato,Ihor Potieria,Rodolfo Bellato,-425,+330
ufc-fight-night-december-02-2023,Dec 2 2023,Sean Brady,Kelvin Gastelum,Sean Brady,-122,+102
ufc-fight-night-december-02-2023,Dec 2 2023,Veronica Hardy,Jamey-Lyn Horth,Veronica Hardy,+154,-185
ufc-fight-night-december-02-2023,Dec 2 2023,Wellington Turman,Jared Gooden,Jared Gooden,-205,+170
ufc-fight-night-december-02-2023,Dec 2 2023,Zachary Reese,Cody Brundage,Cody Brundage,-225,+185
ufc-3133,Dec 9 2023,Sumudaerji,Tim Elliott,Tim Elliott,+130,-157
ufc-fight-night-december-09-2023,Dec 9 2023,Anthony Smith,Khalil Rountree Jr.,Khalil Rountree Jr.,+170,-205
ufc-fight-night-december-09-2023,Dec 9 2023,HyunSung Park,Shannon Ross,HyunSung Park,-600,+440
ufc-fight-night-december-09-2023,Dec 9 2023,JunYong Park,Andre Muniz,Andre Muniz,-170,+142
ufc-fight-night-december-09-2023,Dec 9 2023,Luana Santos,Stephanie Egger,Luana Santos,-155,+130
ufc-fight-night-december-09-2023,Dec 9 2023,Nasrat Haqparast,Jamie Mullarkey,Nasrat Haqparast,-192,+160
ufc-fight-night-december-09-2023,Dec 9 2023,Rayanne Dos Santos,Talita Alencar,Talita Alencar,-166,+140
ufc-fight-night-december-09-2023,Dec 9 2023,Song Kenan,Kevin Jousset,Kevin Jousset,+130,-155
ufc-fight-night-december-09-2023,Dec 9 2023,Song Yadong,Chris Gutierrez,Song Yadong,-380,+300
ufc-fight-night-december-09-2023,Dec 9 2023,Steve Garcia,Melquizael Costa,Steve Garcia,+215,-265
ufc-fight-night-december-09-2023,Dec 9 2023,Tatsuro Taira,Carlos Hernandez,Tatsuro Taira,-575,+425
ufc-296,Dec 16 2023,Alexandre Pantoja,Brandon Royval,Alexandre Pantoja,-192,+160
ufc-296,Dec 16 2023,Alonzo Menifield,Dustin Jacoby,Alonzo Menifield,+220,-270
ufc-296,Dec 16 2023,Andre Fili,Lucas Almeida,Andre Fili,-166,+140
ufc-296,Dec 16 2023,Casey O'Neill,Ariane da Silva,Ariane da Silva,-198,+164
ufc-296,Dec 16 2023,Cody Garbrandt,Brian Kelleher,Cody Garbrandt,-192,+160
ufc-296,Dec 16 2023,Irene Aldana,Karol Rosa,Irene Aldana,-180,+150
ufc-296,Dec 16 2023,Josh Emmett,Bryce Mitchell,Josh Emmett,+195,-238
ufc-296,Dec 16 2023,Leon Edwards,Colby Covington,Leon Edwards,-162,+136
ufc-296,Dec 16 2023,Martin Buday,Shamil Gaziev,Shamil Gaziev,-120,+100
ufc-296,Dec 16 2023,Shavkat Rakhmonov,Stephen Thompson,Shavkat Rakhmonov,-625,+455
ufc-296,Dec 16 2023,Tagir Ulanbekov,Cody Durden,Tagir Ulanbekov,-192,+160
ufc-296,Dec 16 2023,Tony Ferguson,Paddy Pimblett,Paddy Pimblett,+250,-310
ufc-fight-night-january-13-2024,Jan 13 2024,Andrei Arlovski,Waldo Cortes Acosta,Waldo Cortes Acosta,+525,-750
ufc-fight-night-january-13-2024,Jan 13 2024,Farid Basharat,Taylor Lapilus,Farid Basharat,-285,+230
ufc-fight-night-january-13-2024,Jan 13 2024,Jim Miller,Gabriel Benitez,Jim Miller,-148,+124
ufc-fight-night-january-13-2024,Jan 13 2024,Joshua Van,Felipe Bunes,Joshua Van,-278,+225
ufc-fight-night-january-13-2024,Jan 13 2024,Magomed Ankalaev,Johnny Walker,Magomed Ankalaev,-520,+390
ufc-fight-night-january-13-2024,Jan 13 2024,Marcus McGhee,Gaston Bolanos,Marcus McGhee,-245,+200
ufc-fight-night-january-13-2024,Jan 13 2024,Matthew Semelsberger,Preston Parsons,Preston Parsons,-115,-105
ufc-fight-night-january-13-2024,Jan 13 2024,Nikolas Motta,Tom Nolan,Nikolas Motta,+275,-345
ufc-fight-night-january-13-2024,Jan 13 2024,Phil Hawes,Brunno Ferreira,Brunno Ferreira,+120,-142
ufc-fight-night-january-13-2024,Jan 13 2024,Ricky Simon,Mario Bautista,Mario Bautista,-175,+145
ufc-fight-night-january-13-2024,Jan 13 2024,Westin Wilson,Jean Silva,Jean Silva,+600,-900
ufc-297,Jan 20 2024,Arnold Allen,Movsar Evloev,Movsar Evloev,+160,-192
ufc-297,Jan 20 2024,Brad Katona,Garrett Armfield,Garrett Armfield,-218,+180
ufc-297,Jan 20 2024,Charles Jourdain,Sean Woodson,Sean Woodson,-218,+180
ufc-297,Jan 20 2024,Chris Curtis,Marc-Andre Barriault,Chris Curtis,-185,+160
ufc-297,Jan 20 2024,Gillian Robertson,Polyana Viana,Gillian Robertson,-305,+245
ufc-297,Jan 20 2024,Jasmine Jasudavicius,Priscila Cachoeira,Jasmine Jasudavicius,-380,+300
ufc-297,Jan 20 2024,Malcolm Gordon,Jimmy Flick,Jimmy Flick,-205,+170
ufc-297,Jan 20 2024,Neil Magny,Mike Malott,Neil Magny,+285,-360
ufc-297,Jan 20 2024,Raquel Pennington,Mayra Bueno Silva,Raquel Pennington,+140,-166
ufc-297,Jan 20 2024,Sean Strickland,Dricus Du Plessis,Dricus Du Plessis,-115,-105
ufc-297,Jan 20 2024,Serhiy Sidey,Ramon Taveras,Ramon Taveras,-185,+154
ufc-297,Jan 20 2024,Yohan Lainesse,Sam Patterson,Sam Patterson,-142,+120
