Fighter,dob,totalfights,elo,losestreak,winstreak,titlewins,height,reach,southpaw,oppelo,wins,avg age,KD,KD differential,Sig. str.,Sig. str. differential,Total str.,Total str. differential,Td,Td differential,Sub. att,Sub. att differential,Rev.,Rev. differential,Ctrl,Ctrl differential,Head,Head differential,Body,Body differential,Leg,Leg differential,Distance,Distance differential,Clinch,Clinch differential,Ground,Ground differential,Sig. str.%,Sig. str.% differential,Sig. str.% defense,Total str.%,Total str.% differential,Total str.% defense,Td%,Td% differential,Td% defense,Head%,Head% differential,Head% defense,Body%,Body% differential,Body% defense,Leg%,Leg% differential,Leg% defense,Distance%,Distance% differential,Distance% defense,Clinch%,Clinch% differential,Clinch% defense,Ground%,Ground% differential,Ground% defense,last_fight
Josh Thomson,1978,7,1002.621260354791,3,0,0,70,71,0,7466.5872653563665,3,221,2.1956974323386533,-45.0,341.2296886693609,-3333.0,430.23448381434457,-5655.0,13.966285667632771,68.0,0.0,-146.0,0.0,-49.0,24.564861468297707,103.51666666666665,174.54435645181042,-1667.0,81.3959069818073,-1008.0,85.28942523574315,-658.0,243.21082241362888,-2442.0,57.46189193234545,-143.0,40.556974323386534,-748.0,54.25456533451534,-14.052655979448424,71.69277868603623,60.79143529878607,-18.420480577229135,60.78808412398479,42.92424242424242,-0.7424242424242422,96.33333333333334,36.70004488803251,-19.21190590981341,84.08804920215408,86.4640522875817,7.899380472909887,61.43532818532818,98.17105263157896,-8.487042606516292,33.34190476190476,50.94346923902161,-6.386371509685893,82.67015925129252,59.61217834453128,-45.39378040260392,34.99404125286478,68.025,-21.80238095238095,50.17261904761905,2015-07-15 00:00:00
Ross Pearson,1984,25,993.1485970593147,2,0,1,68,69,0,25712.243383789853,12,747,86.45612649115658,-1240.0,20483.091288224954,-114018.0,23104.81776775567,-123821.0,158.0894619219529,-1736.0,0.0,-241.0,0.6,0.0,196.32123835352516,-4918.999999999999,8765.367645447388,-119690.0,6287.501752752976,15161.0,5430.221890024593,-9489.0,18746.73135005783,-74982.0,1397.5509442818677,-21868.0,338.808993885256,-17168.0,2301.616502685665,-248.44744944799552,2974.9360478663393,2446.7160817554304,-237.42457961615622,2840.8593386284133,1268.5,25.409157509157524,4281.909157509157,1399.3999333293557,-667.5357067745905,3458.064359896054,3270.9927784409388,-431.8100497496264,1822.1971718094353,4755.3362313537855,343.1458054833595,1112.8095741295742,2176.6856359176445,-92.07640101567922,3256.237963066676,2472.0625494198666,-928.7472647885561,2124.1901857915773,1027.25,-1159.3214285714287,3338.428571428571,2019-03-30 00:00:00
Dom Mar Fan,2000,2,997.582918436507,1,0,1,71,75,0,1977.8047558097082,1,52,0.0,0.0,7.6169491525423725,31.0,12.05084745762712,-21.0,0.06666666666666667,-4.0,0.0,-4.0,1.0836158192090395,5.0,0.6823540489642185,-7.449999999999999,5.266666666666667,38.0,1.2,-11.0,1.1502824858757061,4.0,5.216949152542373,13.0,1.9333333333333333,11.0,0.4666666666666667,7.0,2.5722543352601157,-1.9352083513070486,0.4925373134328358,3.039810426540284,-0.5751895734597158,1.385,0.25,-3.85,0.9,0.5563380281690141,-3.8372789931075815,0.6063829787234043,0.6206896551724138,-0.14246823956442833,4.2368421052631575,5.0,4.0,4.0,2.488372093023256,-1.9745908699397072,0.537037037037037,0.8055555555555556,0.11324786324786329,4.3076923076923075,0.875,0.875,5.0,2026-05-02 00:00:00
Alex Stiebling,0,1,980.0,1,0,0,74,74,1,1000,0,2000,0.0,0.0,0.4,-5.0,3.8,-30.0,0.0,-2.0,0.1,-2.0,0.0,0.0,0.0,-9.4,0.3,-4.0,0.1,-1.0,0.0,0.0,0.0,0.0,0.1,0.0,0.3,-5.0,0.5714285714285714,0.09774436090225563,0.5263157894736843,0.9047619047619048,0.03296703296703296,0.1282051282051282,0.0,-0.5,0.5,0.6,0.18823529411764706,0.5882352941176471,0.5,-0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,-0.5,0.0,1.0,0.5294117647058824,0.5294117647058824,2000-11-17 00:00:00
Brendon Marotte,1996,2,962.1373533069086,2,0,0,0,0,0,2018.1314047420674,0,55,0.0,-1.0,4.288014311270125,-165.0,12.445438282647585,-333.0,0.0,-8.0,0.0,-8.0,0.0,0.0,0.0,-37.05,0.8586762075134169,-170.0,0.42933810375670844,4.0,3.0,1.0,3.858676207513417,1.0,0.0,-1.0,0.42933810375670844,-165.0,2.7142857142857144,-0.8809523809523808,1.404761904761905,4.2592592592592595,0.8170823885109598,1.5578231292517009,0.0,-4.0,1.0,1.3333333333333333,-2.261904761904762,1.404761904761905,4.0,4.0,5.0,1.0,1.0,5.0,2.333333333333333,0.33333333333333326,3.0,0.0,-1.0,4.0,4.0,0.3157894736842105,1.3157894736842106,2024-09-07 00:00:00
Justin McCully,1976,4,1001.6989889149495,1,0,0,73,73,0,4075.7742903994013,2,128,0.6,0.0,41.235897435897435,-199.0,115.16923076923078,-678.0,0.8,-120.0,0.0,-37.0,1.0666666666666667,0.0,5.391111111111111,-127.0,28.266666666666666,-114.0,2.4,-149.0,10.56923076923077,64.0,23.96923076923077,97.0,16.066666666666666,20.0,1.2,-316.0,8.539280738418668,-8.316909737771807,13.143809523809523,14.597022034970147,-7.520146721196648,7.882831243833206,2.85,-12.786363636363637,14.363636363636363,7.121212121212121,-6.267676767676768,16.611111111111114,6.0,-22.54871794871795,1.4512820512820512,17.604166666666664,3.604166666666666,16.0,6.835669596895541,-4.569092307866364,18.595238095238095,15.933333333333334,9.483087027914614,23.54975369458128,0.5,-21.633333333333333,7.866666666666667,2009-08-29 00:00:00
Kaynan Kruschewsky,1991,2,959.6477136067834,2,0,0,72,73,0,1976.1721806955447,0,65,0.0,-1.0,25.725034578146612,-20.0,32.65836791147994,-232.0,0.8,8.0,0.5333333333333333,8.0,0.0,-4.0,0.7422222222222222,-10.316666666666666,17.760442600276626,12.0,7.69792531120332,8.0,0.26666666666666666,-40.0,16.12503457814661,-92.0,7.466666666666667,40.0,2.1333333333333333,32.0,2.540115798180314,-0.09677947029390155,2.3631047315257843,2.6170388751033915,-0.3550823370178209,2.027878787878788,4.0,3.0,4.0,2.2733333333333334,0.20234096692111941,2.929007633587786,3.4190476190476193,-0.5809523809523809,0.9999999999999999,4.0,-0.40000000000000013,0.5999999999999999,2.11771363893605,-0.46642562605427895,2.4158607350096712,3.393939393939394,0.9939393939393941,2.6,3.5555555555555554,3.5555555555555554,5.0,2024-07-20 00:00:00
Felipe Lima,1998,3,1025.2688939497552,1,0,0,66,68,0,3161.6954322669053,2,79,0.0,0.0,33.55555555555556,-194.0,43.71111111111111,-433.0,2.4222222222222225,35.0,0.35555555555555557,5.0,0.0,-13.0,2.9055555555555554,-9.066666666666666,22.555555555555557,-195.0,6.711111111111111,25.0,4.288888888888889,-24.0,29.22222222222222,-55.0,3.1333333333333337,25.0,1.2,-164.0,6.204845231968237,0.4467945664465547,8.241949334478317,7.104081632653061,0.3758182293896578,7.271736596736597,3.9000000000000004,3.7,13.8,4.993484555984557,-0.12254812479426502,8.88396731922118,12.536842105263158,2.8511278195488714,4.314285714285714,9.345238095238095,-0.9047619047619047,3.75,5.802075702075702,0.9418009111557502,9.139725209080048,9.75,0.4642857142857144,4.714285714285714,9.0,0.8405797101449279,5.840579710144928,2025-06-28 00:00:00
Geoff Neal,1990,14,1053.433446827576,2,0,0,71,75,1,14923.41904005727,8,439,128.60120637978633,-24.0,5711.8956572190455,-9259.0,6223.639663675923,-10726.0,110.1903112053883,144.0,0.35714285714285715,-99.0,0.0,-16.0,122.94156923970789,616.6833333333333,4120.979984272183,2679.0,787.7778292836587,-10066.0,803.1378436632032,-1872.0,4732.45159526985,-9601.0,375.5797460679593,-877.0,603.864315881236,1219.0,495.5641446046398,15.985046378083915,535.4209017734441,509.18029749127214,14.981834322593755,520.8015368313216,203.5,177.7,989.2,418.1252026550357,53.5656004326461,650.4403977776103,671.3476301476302,-149.2659034655817,194.38646638678816,897.4404761904761,197.53869047619048,315.0982142857143,472.6379788148119,1.6095754619115752,543.9715966470995,381.95050505050506,-23.22222222222223,609.8272727272727,216.14285714285714,160.74285714285713,959.6,2026-02-21 00:00:00
Robbie Lawler,1982,25,1088.2798308753306,0,1,3,71,74,1,26689.375449244548,15,770,1048.9901180741228,1145.0,33516.83192033523,-147744.0,36624.79371896939,-171037.0,179.64388459195538,-9228.0,0.0,-771.0,51.59236641221374,753.0,319.4236424856484,-10934.650000000001,26696.310003031293,-76868.0,5763.518659414757,-26443.0,1057.0032578891864,-44433.0,21158.95643090854,-157033.0,9569.852836912332,-130.0,2788.022652514363,9419.0,3149.3811091130574,824.3310254867374,3199.9499163736796,3323.307997537289,621.5370593752332,2823.2290618379443,738.5,-469.04467787114845,4317.455322128852,2730.0670359676596,906.1976846760913,3701.1306487084316,3934.789391764392,252.525279716485,1842.7358879520932,3554.177777777778,164.13222703222704,2134.954449254449,2582.991615390019,579.8306118070426,3521.8389964170237,4461.484004651742,893.7839174986312,1957.2999128468896,2136.5247493734337,259.5247493734337,3648.0,2023-07-08 00:00:00
Marcin Wrzosek,1987,1,980.0,1,0,0,69,69,0,1000,0,28,0.0,0.0,3.466666666666667,-9.0,8.266666666666667,17.0,0.2,1.0,0.0,-2.0,0.0,0.0,0.31,0.0,2.6,8.0,0.26666666666666666,-24.0,0.6,7.0,2.2666666666666666,-2.0,0.8666666666666667,-9.0,0.3333333333333333,2.0,0.4369747899159664,-0.12784002489884838,0.43518518518518523,0.6078431372549019,-0.06511283758786535,0.32704402515723274,0.25,-0.41666666666666663,0.33333333333333337,0.3939393939393939,-0.042680324370465206,0.5633802816901409,0.8,-0.0235294117647058,0.17647058823529416,0.6,-0.06666666666666665,0.33333333333333337,0.3695652173913043,-0.1235854675402025,0.5068493150684932,0.6190476190476191,-0.09062980030721968,0.29032258064516125,0.8333333333333334,0.08333333333333337,0.25,2015-12-11 00:00:00
Jarred Brooks,1993,4,1000.286296440646,0,1,0,63,62,0,4001.944934541487,2,98,0.0,0.0,70.6421052631579,249.0,159.2140350877193,-264.0,6.60701754385965,53.0,1.1333333333333333,-4.0,0.0,-9.0,14.74795321637427,108.53333333333333,43.25964912280702,164.0,24.915789473684214,75.0,2.466666666666667,10.0,24.25263157894737,20.0,14.08421052631579,81.0,32.30526315789474,148.0,15.831527711419016,4.298324151908448,18.466796440489432,20.1695356686736,2.5366169463239836,12.367081277650383,14.770454545454545,6.2704545454545455,21.5,13.116870229191274,3.8225444139325457,20.705674184741273,27.852777777777778,8.583169934640523,10.730392156862745,9.0,0.0,21.0,7.732510614308616,1.78244072333853,24.049930109029916,28.46666666666667,14.038095238095238,15.571428571428571,25.02756892230576,3.810902255639096,8.783333333333331,2018-09-08 00:00:00
Waldo Cortes-Acosta,1991,4,1030.019634874349,0,1,0,76,78,0,3885.475029792392,3,126,5.303867403314917,16.0,172.82467771639045,564.0,182.26187845303866,442.0,0.0,-31.0,0.0,0.0,0.0,0.0,0.4011111111111111,-45.616666666666674,115.93480662983426,859.0,32.978268876611416,88.0,23.911602209944753,-383.0,153.77974217311234,500.0,19.044935543278086,73.0,0.0,-9.0,12.830466563458094,-6.235516248801335,10.934017187740572,13.217640961988085,-6.3912263854981886,10.391132652513726,0.0,-5.857142857142857,24.142857142857142,10.548179688833045,1.55634823837607,21.008168549543026,20.175978260869563,-6.792442791762013,3.0315789473684216,24.848484848484848,-1.4074965684721794,3.7440185830429726,12.002200697403037,-7.103108863725488,10.894690438871473,27.857142857142858,18.457142857142856,20.6,0.0,-4.5,25.5,2023-08-26 00:00:00
Marcus Aurelio,1973,6,968.7592986456319,3,0,0,70,74,0,6054.318473221969,2,209,33.75,-29.0,375.8105328376704,-2662.0,541.1790582403966,-2096.0,9.758859975216852,53.0,37.21666666666667,61.0,0.0,0.0,19.192505163155722,72.86666666666667,346.61623296158615,-1188.0,16.594299876084264,-297.0,12.600000000000001,-1177.0,168.31877323420076,-2413.0,19.902106567534076,43.0,187.58965303593558,-292.0,31.31314654844067,-4.4515558583856825,55.235297593173655,42.0645269750144,1.9336810504898079,50.8691540754754,10.977777777777778,-41.022222222222226,39.0,28.39675293605719,-0.7453597100370781,61.85788735390573,72.0,16.145604395604394,35.145604395604394,78.0,16.813747954173486,29.813747954173486,25.44153439153439,-8.944855550156056,56.613610058309554,39.518181818181816,15.015151515151516,66.4969696969697,46.47802197802198,20.894688644688642,65.41666666666667,2009-08-29 00:00:00
Lando Vannata,1992,12,953.4202463026985,3,0,0,69,71,0,12249.771214018654,4,333,2.5357466063348415,-180.0,2665.774859252447,-707.0,3004.238340138461,-3832.0,104.9826723974806,-318.0,5.084745762711864,-222.0,39.473684210526315,100.0,117.98174032680512,-342.3666666666666,1443.5868929097874,-5298.0,704.1700448158653,2424.0,518.0179215267949,2167.0,2244.87642319025,3216.0,191.17452351569997,-553.0,229.7239125464974,-3370.0,362.3801430865825,43.47602050518707,331.0958774186046,371.3334567432653,30.582165293874077,309.24870855060874,292.1428571428571,44.849999999999994,402.70714285714286,307.02523033960074,46.157753764111746,389.13252342451096,412.34982342219183,-15.632993915269452,222.0171826625387,478.1589343416947,70.71907420183456,242.56013986013986,353.5252786021164,66.01924078098995,362.4939621788735,436.39974937343356,-161.40977443609023,52.19047619047619,209.0,-26.935208866155158,414.06479113384484,2026-04-04 00:00:00
Humberto Bandenay,1994,4,960.7990106793404,3,0,0,71,71,1,4016.541967831265,1,96,2.3076923076923075,-3.0,75.97948717948718,-948.0,105.37948717948717,-760.0,5.466666666666667,53.0,6.153846153846153,4.0,0.0,0.0,4.013589743589743,-30.616666666666674,44.810256410256414,-668.0,17.907692307692308,-216.0,13.26153846153846,-64.0,61.364102564102566,-542.0,10.0,-122.0,4.615384615384615,-284.0,15.102023908154813,-1.9109038384981774,12.987072253347012,17.553835327234342,-0.025313984894900443,12.420850687870757,12.4,-9.1,8.5,12.365992345544013,-3.3443411029038597,14.289666551552127,23.0,3.0336817653890815,10.033681765389083,11.545454545454547,-9.754545454545454,8.7,13.842105263157894,-1.066985645933014,15.090909090909092,22.0,2.6545454545454534,10.654545454545453,1.0,-24.51748251748252,4.482517482517482,2019-08-10 00:00:00
Robert Ruchala,1998,2,964.3361193574638,2,0,0,68,72,0,2059.287753989952,0,55,0.0,0.0,20.133333333333333,-175.0,22.0,-244.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.6088888888888888,5.6499999999999995,11.6,-129.0,6.3999999999999995,-57.0,2.1333333333333333,11.0,17.8,-106.0,2.3333333333333335,-69.0,0.0,0.0,1.7077020202020203,-1.2104946342247442,2.0818033455732357,1.8455172413793102,-1.286607110952296,1.8678756476683938,0.3333333333333333,-0.6666666666666667,4.0,1.299631954968608,-1.1272455153871233,2.573122529644269,3.071428571428571,-1.1904540007988285,0.7381174277726,2.313725490196078,-1.1654411764705883,1.5208333333333335,1.5799665311977051,-1.1324289164918602,2.2876045523104347,3.8,-0.3724137931034486,0.8275862068965516,0.0,0.0,5.0,2026-04-04 00:00:00
