Title,Winner,Loser,Draw,Method,Round,Time,Time Format,Referee,Details,Date,Red Fighter,Red KD,Red Sig. str.,Red Total str.,Red Td,Red Sub. att,Red Rev.,Red Ctrl,Red Head,Red Body,Red Leg,Red Distance,Red Clinch,Red Ground,Blue Fighter,Blue KD,Blue Sig. str.,Blue Total str.,Blue Td,Blue Sub. att,Blue Rev.,Blue Ctrl,Blue Head,Blue Body,Blue Leg,Blue Distance,Blue Clinch,Blue Ground,Red Sig. str.%,Red Total str.%,Red Td%,Red Head%,Red Body%,Red Leg%,Red Distance%,Red Clinch%,Red Ground%,Blue Sig. str.%,Blue Total str.%,Blue Td%,Blue Head%,Blue Body%,Blue Leg%,Blue Distance%,Blue Clinch%,Blue Ground%
Lightweight Bout,Donald Cerrone,Vagner Rocha,False,Decision - Unanimous,3,5.0,,Herb Dean,,"June 11, 2011",Vagner Rocha,0.0,46.0,47.0,1.0,0.0,0.0,0.9333333333333333,31.0,5.0,10.0,44.0,1.0,1.0,Donald Cerrone,0.0,86.0,87.0,0.0,0.0,0.0,0.6666666666666666,25.0,11.0,50.0,83.0,2.0,1.0,0.4339622641509434,0.4351851851851852,0.14285714285714285,0.36470588235294116,0.5,0.9090909090909091,0.43137254901960786,1.0,0.3333333333333333,0.593103448275862,0.5958904109589042,0.0,0.3424657534246575,0.7333333333333333,0.8771929824561403,0.5928571428571429,1.0,0.3333333333333333
Lightweight Bout,Sam Stout,Yves Edwards,False,KO/TKO,1,3.8666666666666667,,John McCarthy,,"June 11, 2011",Yves Edwards,0.0,14.0,23.0,1.0,0.0,0.0,1.25,8.0,4.0,2.0,14.0,0.0,0.0,Sam Stout,1.0,13.0,13.0,0.0,0.0,0.0,0.03333333333333333,5.0,5.0,3.0,13.0,0.0,0.0,0.4375,0.5348837209302325,0.5,0.34782608695652173,0.5714285714285714,1.0,0.4375,0.0,0.0,0.24074074074074073,0.23214285714285715,0.0,0.11627906976744186,0.7142857142857143,0.75,0.24074074074074073,0.0,0.0
Middleweight Bout,Chris Weidman,Jesse Bongfeldt,False,Submission,1,4.9,,Jerin Valel,,"June 11, 2011",Jesse Bongfeldt,0.0,5.0,17.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,Chris Weidman,0.0,7.0,32.0,1.0,1.0,0.0,3.75,5.0,1.0,1.0,1.0,2.0,4.0,0.4166666666666667,0.6071428571428571,0.0,0.14285714285714285,1.0,0.5,0.2222222222222222,1.0,0.0,0.4117647058823529,0.7272727272727273,1.0,0.35714285714285715,1.0,0.5,0.14285714285714285,1.0,0.5
Light Heavyweight Bout,Krzysztof Soszynski,Mike Massenzio,False,Decision - Unanimous,3,5.0,,Kevin Dornan,,"June 11, 2011",Mike Massenzio,0.0,17.0,28.0,2.0,0.0,0.0,3.716666666666667,11.0,2.0,4.0,16.0,1.0,0.0,Krzysztof Soszynski,0.0,66.0,112.0,0.0,0.0,0.0,5.466666666666667,18.0,43.0,5.0,22.0,6.0,38.0,0.4358974358974359,0.5490196078431373,0.11764705882352941,0.3333333333333333,1.0,1.0,0.43243243243243246,0.5,0.0,0.5238095238095238,0.6256983240223464,0.0,0.23376623376623376,1.0,0.8333333333333334,0.2682926829268293,1.0,1.0
Middleweight Bout,Nick Ring,James Head,False,Submission,3,3.55,,Herb Dean,,"June 11, 2011",Nick Ring,0.0,58.0,135.0,5.0,1.0,0.0,8.983333333333333,31.0,10.0,17.0,30.0,5.0,23.0,James Head,1.0,30.0,43.0,0.0,0.0,0.0,0.38333333333333336,21.0,8.0,1.0,21.0,8.0,1.0,0.5918367346938775,0.6923076923076923,1.0,0.4696969696969697,0.8333333333333334,0.85,0.46875,0.8333333333333334,0.8214285714285714,0.5357142857142857,0.6231884057971014,0.0,0.44680851063829785,1.0,1.0,0.4666666666666667,0.8,1.0
Featherweight Bout,Dustin Poirier,Jason Young,False,Decision - Unanimous,3,5.0,,John McCarthy,,"June 11, 2011",Dustin Poirier,0.0,77.0,84.0,5.0,0.0,0.0,4.666666666666667,56.0,6.0,15.0,70.0,7.0,0.0,Jason Young,0.0,57.0,102.0,0.0,0.0,0.0,0.85,24.0,16.0,17.0,44.0,8.0,5.0,0.5273972602739726,0.5454545454545454,0.5555555555555556,0.45528455284552843,1.0,0.8823529411764706,0.5185185185185185,0.6363636363636364,0.0,0.35403726708074534,0.49038461538461536,0.0,0.19834710743801653,0.8,0.85,0.3013698630136986,0.8,1.0
Heavyweight Bout,Joey Beltran,Aaron Rosa,False,KO/TKO,3,1.4333333333333333,,Jerin Valel,,"June 11, 2011",Joey Beltran,0.0,88.0,185.0,1.0,0.0,0.0,5.333333333333333,53.0,16.0,19.0,59.0,22.0,7.0,Aaron Rosa,0.0,73.0,135.0,0.0,0.0,0.0,0.13333333333333333,56.0,13.0,4.0,62.0,11.0,0.0,0.46808510638297873,0.6085526315789473,0.25,0.363013698630137,0.8421052631578947,0.8260869565217391,0.38311688311688313,0.8148148148148148,1.0,0.40782122905027934,0.5232558139534884,0.0,0.35443037974683544,0.8125,0.8,0.3875,0.5789473684210527,0.0
Featherweight Bout,Darren Elkins,Michihiro Omigawa,False,Decision - Unanimous,3,5.0,,Kevin Dornan,,"June 11, 2011",Darren Elkins,0.0,78.0,79.0,1.0,0.0,0.0,0.08333333333333333,70.0,8.0,0.0,78.0,0.0,0.0,Michihiro Omigawa,0.0,65.0,77.0,1.0,0.0,0.0,1.4666666666666666,51.0,12.0,2.0,64.0,0.0,1.0,0.2708333333333333,0.27335640138408307,0.25,0.25735294117647056,0.5,0.0,0.27177700348432055,0.0,0.0,0.46099290780141844,0.4873417721518987,0.5,0.4015748031496063,1.0,1.0,0.45714285714285713,0.0,1.0
Ultimate Fighter 13 Welterweight Tournament Title Bout,Tony Ferguson,Ramsey Nijem,False,KO/TKO,1,3.9,,Josh Rosenthal,,"June 04, 2011",Ramsey Nijem,0.0,12.0,13.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,12.0,0.0,0.0,Tony Ferguson,1.0,21.0,29.0,2.0,0.0,0.0,1.2333333333333334,19.0,1.0,1.0,14.0,2.0,5.0,0.21052631578947367,0.22413793103448276,0.0,0.19230769230769232,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.5526315789473685,0.6304347826086957,0.6666666666666666,0.59375,0.5,0.25,0.4827586206896552,0.6666666666666666,0.8333333333333334
Lightweight Bout,Clay Guida,Anthony Pettis,False,Decision - Unanimous,3,5.0,,Steve Mazzagatti,,"June 04, 2011",Clay Guida,0.0,19.0,63.0,5.0,0.0,1.0,10.283333333333333,8.0,2.0,9.0,8.0,5.0,6.0,Anthony Pettis,0.0,14.0,42.0,0.0,1.0,0.0,0.6833333333333333,12.0,0.0,2.0,11.0,1.0,2.0,0.2923076923076923,0.5625,0.625,0.14814814814814814,1.0,1.0,0.2,0.8333333333333334,0.3157894736842105,0.27450980392156865,0.525,0.0,0.2553191489361702,0.0,1.0,0.23404255319148937,0.5,1.0
Middleweight Bout,Ed Herman,Tim Credeur,False,KO/TKO,1,0.8,,Herb Dean,,"June 04, 2011",Ed Herman,1.0,11.0,11.0,0.0,0.0,0.0,0.05,11.0,0.0,0.0,6.0,1.0,4.0,Tim Credeur,0.0,11.0,11.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,11.0,0.0,0.0,0.5789473684210527,0.5789473684210527,0.0,0.6111111111111112,0.0,0.0,0.42857142857142855,1.0,1.0,0.4583333333333333,0.4583333333333333,0.0,0.4090909090909091,0.0,1.0,0.4583333333333333,0.0,0.0
Light Heavyweight Bout,Kyle Kingsbury,Fabio Maldonado,False,Decision - Unanimous,3,5.0,,Chris Tognoni,,"June 04, 2011",Fabio Maldonado,0.0,78.0,122.0,2.0,2.0,1.0,1.5666666666666667,45.0,32.0,1.0,63.0,14.0,1.0,Kyle Kingsbury,0.0,95.0,110.0,5.0,0.0,0.0,2.6166666666666667,43.0,24.0,28.0,66.0,26.0,3.0,0.5416666666666666,0.6455026455026455,1.0,0.4838709677419355,0.64,1.0,0.5294117647058824,0.6086956521739131,0.5,0.4973821989528796,0.5263157894736842,0.35714285714285715,0.35833333333333334,0.7741935483870968,0.7,0.4429530201342282,0.6842105263157895,0.75
Welterweight Bout,Chris Cope,Chuck O'Neil,False,Decision - Unanimous,3,5.0,,Josh Rosenthal,,"June 04, 2011",Chuck O'Neil,0.0,47.0,48.0,0.0,0.0,0.0,1.7333333333333334,18.0,9.0,20.0,41.0,6.0,0.0,Chris Cope,0.0,66.0,83.0,0.0,0.0,0.0,0.5833333333333334,29.0,19.0,18.0,57.0,9.0,0.0,0.376,0.38095238095238093,0.0,0.2,0.8181818181818182,0.8333333333333334,0.3445378151260504,1.0,0.0,0.2773109243697479,0.32421875,0.0,0.1638418079096045,0.5428571428571428,0.6923076923076923,0.25,0.9,0.0
Lightweight Bout,Jeremy Stephens,Danny Downes,False,Decision - Unanimous,3,5.0,,Steve Mazzagatti,,"June 04, 2011",Danny Downes,0.0,32.0,48.0,0.0,1.0,0.0,0.4666666666666667,9.0,16.0,7.0,17.0,15.0,0.0,Jeremy Stephens,0.0,55.0,87.0,6.0,3.0,0.0,8.266666666666667,39.0,10.0,6.0,30.0,16.0,9.0,0.36363636363636365,0.4485981308411215,0.0,0.16071428571428573,0.7272727272727273,0.7,0.24285714285714285,0.8333333333333334,0.0,0.625,0.71900826446281,0.75,0.5571428571428572,0.8333333333333334,1.0,0.5084745762711864,0.8421052631578947,0.9
Featherweight Bout,George Roop,Josh Grispi,False,KO/TKO,3,3.2333333333333334,,Herb Dean,,"June 04, 2011",Josh Grispi,0.0,11.0,14.0,4.0,0.0,0.0,4.85,4.0,1.0,6.0,8.0,0.0,3.0,George Roop,1.0,91.0,159.0,0.0,0.0,0.0,6.05,64.0,22.0,5.0,27.0,17.0,47.0,0.39285714285714285,0.45161290322580644,0.8,0.2,0.5,1.0,0.36363636363636365,0.0,0.6,0.6408450704225352,0.75,0.0,0.5818181818181818,0.9166666666666666,0.625,0.5094339622641509,0.85,0.6811594202898551
Welterweight Bout,Shamar Bailey,Ryan McGillivray,False,Decision - Unanimous,3,5.0,,Chris Tognoni,,"June 04, 2011",Ryan McGillivray,0.0,19.0,25.0,0.0,0.0,0.0,0.0,17.0,2.0,0.0,18.0,0.0,1.0,Shamar Bailey,0.0,33.0,63.0,5.0,0.0,0.0,9.35,21.0,9.0,3.0,20.0,8.0,5.0,0.2087912087912088,0.25773195876288657,0.0,0.19540229885057472,0.6666666666666666,0.0,0.2,0.0,1.0,0.4782608695652174,0.6,0.5555555555555556,0.375,0.9,1.0,0.40816326530612246,0.8888888888888888,0.45454545454545453
Welterweight Bout,Clay Harvison,Justin Edwards,False,Decision - Split,3,5.0,,Josh Rosenthal,,"June 04, 2011",Clay Harvison,0.0,57.0,113.0,1.0,2.0,1.0,3.8333333333333335,34.0,22.0,1.0,24.0,22.0,11.0,Justin Edwards,0.0,42.0,84.0,7.0,0.0,0.0,6.883333333333334,26.0,10.0,6.0,27.0,14.0,1.0,0.5277777777777778,0.6647058823529411,1.0,0.4,1.0,1.0,0.34285714285714286,0.88,0.8461538461538461,0.4666666666666667,0.5833333333333334,0.35,0.3611111111111111,0.9090909090909091,0.8571428571428571,0.39705882352941174,0.7368421052631579,0.3333333333333333
Bantamweight Bout,Scott Jorgensen,Ken Stone,False,KO/TKO,1,4.016666666666667,,Steve Mazzagatti,,"June 04, 2011",Scott Jorgensen,0.0,15.0,17.0,1.0,0.0,0.0,1.15,12.0,2.0,1.0,8.0,2.0,5.0,Ken Stone,0.0,18.0,25.0,0.0,0.0,0.0,0.35,10.0,5.0,3.0,16.0,2.0,0.0,0.5357142857142857,0.5666666666666667,1.0,0.48,1.0,1.0,0.4,1.0,0.8333333333333334,0.42857142857142855,0.5102040816326531,0.0,0.3125,1.0,0.6,0.41025641025641024,0.6666666666666666,0.0
Bantamweight Bout,Reuben Duran,Francisco Rivera,False,Submission,3,1.95,,Herb Dean,,"June 04, 2011",Reuben Duran,0.0,42.0,101.0,2.0,2.0,0.0,6.916666666666667,14.0,17.0,11.0,18.0,13.0,11.0,Francisco Rivera,0.0,22.0,54.0,0.0,3.0,0.0,0.9666666666666667,10.0,5.0,7.0,11.0,8.0,3.0,0.5915492957746479,0.7651515151515151,0.4,0.34146341463414637,0.8947368421052632,1.0,0.4090909090909091,0.8125,1.0,0.5789473684210527,0.7714285714285715,0.0,0.38461538461538464,1.0,1.0,0.4583333333333333,0.8,0.75
Light Heavyweight Bout,Quinton Jackson,Matt Hamill,False,Decision - Unanimous,3,5.0,,Herb Dean,,"May 28, 2011",Quinton Jackson,0.0,55.0,61.0,0.0,0.0,0.0,1.0333333333333334,30.0,21.0,4.0,33.0,22.0,0.0,Matt Hamill,0.0,32.0,34.0,0.0,0.0,0.0,1.25,17.0,1.0,14.0,29.0,3.0,0.0,0.4296875,0.45185185185185184,0.0,0.30612244897959184,0.8076923076923077,1.0,0.35106382978723405,0.6470588235294118,0.0,0.3764705882352941,0.39080459770114945,0.0,0.2698412698412698,0.3333333333333333,0.7368421052631579,0.37662337662337664,0.375,0.0
Heavyweight Bout,Frank Mir,Roy Nelson,False,Decision - Unanimous,3,5.0,,Josh Rosenthal,,"May 28, 2011",Frank Mir,0.0,46.0,82.0,6.0,0.0,0.0,7.4,28.0,16.0,2.0,14.0,22.0,10.0,Roy Nelson,0.0,21.0,46.0,0.0,0.0,0.0,4.0,13.0,3.0,5.0,9.0,12.0,0.0,0.7076923076923077,0.7961165048543689,0.75,0.6086956521739131,0.9411764705882353,1.0,0.6086956521739131,0.6875,1.0,0.4117647058823529,0.5974025974025974,0.0,0.30952380952380953,0.75,1.0,0.391304347826087,0.42857142857142855,0.0
Heavyweight Bout,Travis Browne,Stefan Struve,False,KO/TKO,1,4.183333333333334,,Steve Mazzagatti,,"May 28, 2011",Stefan Struve,0.0,10.0,10.0,0.0,2.0,1.0,0.65,4.0,4.0,2.0,8.0,2.0,0.0,Travis Browne,1.0,17.0,17.0,1.0,0.0,0.0,1.2166666666666666,9.0,4.0,4.0,10.0,4.0,3.0,0.43478260869565216,0.43478260869565216,0.0,0.26666666666666666,0.8,0.6666666666666666,0.38095238095238093,1.0,0.0,0.4722222222222222,0.4594594594594595,1.0,0.391304347826087,0.6666666666666666,0.5714285714285714,0.3448275862068966,1.0,1.0
Welterweight Bout,Rick Story,Thiago Alves,False,Decision - Unanimous,3,5.0,,Kim Winslow,,"May 28, 2011",Thiago Alves,0.0,41.0,54.0,1.0,0.0,0.0,1.0,34.0,3.0,4.0,35.0,6.0,0.0,Rick Story,0.0,62.0,79.0,4.0,0.0,0.0,7.65,30.0,13.0,19.0,34.0,27.0,1.0,0.36936936936936937,0.432,0.3333333333333333,0.3333333333333333,1.0,0.6666666666666666,0.36082474226804123,0.42857142857142855,0.0,0.3668639053254438,0.42245989304812837,0.2857142857142857,0.23255813953488372,0.6842105263157895,0.9047619047619048,0.26153846153846155,0.7105263157894737,1.0
Middleweight Bout,Brian Stann,Jorge Santiago,False,KO/TKO,2,4.483333333333333,,Herb Dean,,"May 28, 2011",Brian Stann,2.0,47.0,77.0,0.0,0.0,0.0,1.7,26.0,4.0,17.0,32.0,0.0,15.0,Jorge Santiago,0.0,14.0,16.0,0.0,0.0,0.0,0.25,10.0,2.0,2.0,13.0,1.0,0.0,0.47474747474747475,0.5703703703703704,0.0,0.3561643835616438,0.6666666666666666,0.85,0.4266666666666667,0.0,0.625,0.32558139534883723,0.35555555555555557,0.0,0.2631578947368421,1.0,0.6666666666666666,0.325,0.3333333333333333,0.0
Bantamweight Bout,Demetrious Johnson,Miguel Torres,False,Decision - Unanimous,3,5.0,,Josh Rosenthal,,"May 28, 2011",Miguel Torres,0.0,10.0,95.0,0.0,3.0,2.0,4.55,3.0,7.0,0.0,1.0,8.0,1.0,Demetrious Johnson,0.0,13.0,63.0,5.0,0.0,1.0,8.666666666666666,2.0,6.0,5.0,9.0,4.0,0.0,0.5263157894736842,0.8260869565217391,0.0,0.3,0.875,0.0,0.125,0.8888888888888888,0.5,0.5652173913043478,0.6847826086956522,1.0,0.2222222222222222,0.75,0.8333333333333334,0.5,0.8,0.0
Middleweight Bout,Tim Boetsch,Kendall Grove,False,Decision - Unanimous,3,5.0,,Steve Mazzagatti,,"May 28, 2011",Kendall Grove,0.0,20.0,68.0,1.0,0.0,0.0,1.8,1.0,12.0,7.0,7.0,12.0,1.0,Tim Boetsch,0.0,17.0,90.0,7.0,0.0,1.0,10.0,4.0,8.0,5.0,6.0,8.0,3.0,0.4444444444444444,0.7157894736842105,0.3333333333333333,0.047619047619047616,1.0,0.5833333333333334,0.21875,1.0,1.0,0.7727272727272727,0.8108108108108109,0.5,0.5714285714285714,0.8,1.0,0.5454545454545454,1.0,1.0
Lightweight Bout,Gleison Tibau,Rafaello Oliveira,False,Submission,2,3.466666666666667,,Kim Winslow,,"May 28, 2011",Gleison Tibau,1.0,19.0,38.0,3.0,2.0,0.0,2.35,18.0,1.0,0.0,8.0,2.0,9.0,Rafaello Oliveira,0.0,12.0,15.0,0.0,0.0,0.0,0.23333333333333334,4.0,6.0,2.0,11.0,1.0,0.0,0.3392857142857143,0.4935064935064935,1.0,0.3333333333333333,0.5,0.0,0.1951219512195122,1.0,0.6923076923076923,0.25,0.29411764705882354,0.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.23404255319148937,1.0,0.0
Bantamweight Bout,Michael McDonald,Chris Cariaso,False,Decision - Split,3,5.0,,Josh Rosenthal,,"May 28, 2011",Michael McDonald,0.0,32.0,37.0,1.0,0.0,0.0,2.15,19.0,4.0,9.0,30.0,0.0,2.0,Chris Cariaso,0.0,44.0,55.0,1.0,0.0,0.0,1.6333333333333333,12.0,17.0,15.0,43.0,1.0,0.0,0.47761194029850745,0.5138888888888888,0.5,0.3584905660377358,0.8,1.0,0.46153846153846156,0.0,1.0,0.5176470588235295,0.5612244897959183,0.25,0.23529411764705882,1.0,0.8823529411764706,0.5308641975308642,0.3333333333333333,0.0
Bantamweight Bout,Renan Barao,Cole Escovedo,False,Decision - Unanimous,3,5.0,,Steve Mazzagatti,,"May 28, 2011",Cole Escovedo,0.0,29.0,48.0,0.0,0.0,0.0,0.2,10.0,14.0,5.0,27.0,1.0,1.0,Renan Barao,0.0,46.0,96.0,6.0,0.0,0.0,8.55,20.0,17.0,9.0,42.0,1.0,3.0,0.4461538461538462,0.5714285714285714,0.0,0.23809523809523808,0.9333333333333333,0.625,0.45,0.3333333333333333,0.5,0.5227272727272727,0.6906474820143885,0.8571428571428571,0.36363636363636365,0.8947368421052632,0.6428571428571429,0.5060240963855421,1.0,0.75
UFC Welterweight Title Bout,Georges St-Pierre,Jake Shields,False,Decision - Unanimous,5,5.0,,Herb Dean,,"April 30, 2011",Georges St-Pierre,0.0,85.0,92.0,2.0,0.0,0.0,0.7833333333333333,54.0,21.0,10.0,82.0,1.0,2.0,Jake Shields,0.0,78.0,96.0,0.0,0.0,0.0,0.3333333333333333,34.0,27.0,17.0,78.0,0.0,0.0,0.3469387755102041,0.36507936507936506,0.6666666666666666,0.28421052631578947,0.4666666666666667,1.0,0.34309623430962344,1.0,0.4,0.19451371571072318,0.22695035460992907,0.0,0.1069182389937107,0.6136363636363636,0.4358974358974359,0.19548872180451127,0.0,0.0
UFC Featherweight Title Bout,Jose Aldo,Mark Hominick,False,Decision - Unanimous,5,5.0,,John McCarthy,,"April 30, 2011",Jose Aldo,1.0,94.0,131.0,5.0,1.0,0.0,9.216666666666667,72.0,4.0,18.0,66.0,0.0,28.0,Mark Hominick,0.0,71.0,147.0,1.0,0.0,0.0,4.3,50.0,17.0,4.0,50.0,1.0,20.0,0.4372093023255814,0.5077519379844961,0.5555555555555556,0.3769633507853403,0.8,0.9473684210526315,0.39759036144578314,0.0,0.5714285714285714,0.39226519337016574,0.5364963503649635,0.5,0.33783783783783783,0.68,0.5,0.33557046979865773,1.0,0.6451612903225806
Light Heavyweight Bout,Lyoto Machida,Randy Couture,False,KO/TKO,2,1.0833333333333333,,Yves Lavigne,,"April 30, 2011",Lyoto Machida,1.0,15.0,17.0,0.0,0.0,0.0,0.03333333333333333,9.0,3.0,3.0,13.0,1.0,1.0,Randy Couture,0.0,5.0,5.0,0.0,0.0,0.0,0.1,4.0,1.0,0.0,5.0,0.0,0.0,0.3191489361702128,0.3469387755102041,0.0,0.225,1.0,0.75,0.29545454545454547,0.5,1.0,0.21739130434782608,0.20833333333333334,0.0,0.19047619047619047,0.5,0.0,0.23809523809523808,0.0,0.0
Light Heavyweight Bout,Vladimir Matyushenko,Jason Brilz,False,KO/TKO,1,0.3333333333333333,,Dan Miragliotta,,"April 30, 2011",Vladimir Matyushenko,1.0,8.0,8.0,0.0,0.0,0.0,0.03333333333333333,8.0,0.0,0.0,5.0,0.0,3.0,Jason Brilz,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.8888888888888888,0.0,0.0,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
Lightweight Bout,Benson Henderson,Mark Bocek,False,Decision - Unanimous,3,5.0,,Yves Lavigne,,"April 30, 2011",Mark Bocek,0.0,11.0,36.0,4.0,2.0,1.0,4.45,6.0,3.0,2.0,4.0,4.0,3.0,Benson Henderson,0.0,56.0,114.0,3.0,0.0,0.0,5.533333333333333,26.0,19.0,11.0,13.0,30.0,13.0,0.3235294117647059,0.5806451612903226,0.36363636363636365,0.23076923076923078,0.6,0.6666666666666666,0.2,0.5714285714285714,0.42857142857142855,0.4444444444444444,0.6,0.75,0.29545454545454547,0.76,0.8461538461538461,0.22413793103448276,0.6818181818181818,0.5416666666666666
Welterweight Bout,Rory MacDonald,Nate Diaz,False,Decision - Unanimous,3,5.0,,John McCarthy,,"April 30, 2011",Nate Diaz,0.0,26.0,72.0,0.0,0.0,0.0,2.4833333333333334,10.0,6.0,10.0,8.0,18.0,0.0,Rory MacDonald,0.0,42.0,60.0,7.0,0.0,0.0,5.25,22.0,6.0,14.0,22.0,6.0,14.0,0.41935483870967744,0.6428571428571429,0.0,0.30303030303030304,0.5,0.5882352941176471,0.22857142857142856,0.6666666666666666,0.0,0.42424242424242425,0.49586776859504134,0.7,0.3333333333333333,0.35294117647058826,0.875,0.3793103448275862,0.3157894736842105,0.6363636363636364
Welterweight Bout,Jake Ellenberger,Sean Pierson,False,KO/TKO,1,2.7,,Herb Dean,,"April 30, 2011",Jake Ellenberger,1.0,9.0,9.0,1.0,0.0,0.0,0.13333333333333333,6.0,1.0,2.0,7.0,1.0,1.0,Sean Pierson,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.47368421052631576,0.47368421052631576,1.0,0.46153846153846156,0.3333333333333333,0.6666666666666666,0.4375,0.5,1.0,0.21428571428571427,0.21428571428571427,0.0,0.23076923076923078,0.0,0.0,0.21428571428571427,0.0,0.0
Welterweight Bout,Claude Patrick,Daniel Roberts,False,Decision - Unanimous,3,5.0,,Dan Miragliotta,,"April 30, 2011",Daniel Roberts,0.0,6.0,31.0,1.0,1.0,1.0,4.15,0.0,3.0,3.0,5.0,1.0,0.0,Claude Patrick,0.0,29.0,51.0,4.0,1.0,0.0,4.816666666666666,13.0,8.0,8.0,13.0,15.0,1.0,0.0759493670886076,0.27927927927927926,0.25,0.0,0.5,0.3333333333333333,0.06666666666666667,0.25,0.0,0.46774193548387094,0.6,0.8,0.29545454545454547,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.7142857142857143,0.5
Bantamweight Bout,Ivan Menjivar,Charlie Valencia,False,KO/TKO,1,1.5,,John McCarthy,,"April 30, 2011",Ivan Menjivar,1.0,8.0,12.0,0.0,0.0,0.0,0.21666666666666667,5.0,2.0,1.0,0.0,4.0,4.0,Charlie Valencia,0.0,5.0,5.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.41379310344827586,0.0,0.2777777777777778,0.5,0.5,0.0,0.8,0.4444444444444444,0.5,0.5,0.0,0.25,1.0,0.3333333333333333,0.2857142857142857,1.0,0.0
Middleweight Bout,Jason MacDonald,Ryan Jensen,False,Submission,1,1.6166666666666667,,Herb Dean,,"April 30, 2011",Jason MacDonald,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,Ryan Jensen,0.0,0.0,6.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lightweight Bout,John Makdessi,Kyle Watson,False,KO/TKO,3,1.45,,Dan Miragliotta,,"April 30, 2011",John Makdessi,1.0,50.0,55.0,0.0,0.0,0.0,0.016666666666666666,31.0,9.0,10.0,43.0,7.0,0.0,Kyle Watson,0.0,25.0,25.0,0.0,0.0,0.0,0.2833333333333333,12.0,6.0,7.0,22.0,3.0,0.0,0.5102040816326531,0.5339805825242718,0.0,0.47692307692307695,0.5,0.6666666666666666,0.4942528735632184,0.6363636363636364,0.0,0.1773049645390071,0.1773049645390071,0.0,0.10714285714285714,0.35294117647058826,0.5833333333333334,0.16417910447761194,0.42857142857142855,0.0
Featherweight Bout,Pablo Garza,Yves Jabouin,False,Submission,1,4.516666666666667,,Yves Lavigne,,"April 30, 2011",Yves Jabouin,0.0,16.0,16.0,0.0,0.0,0.0,0.6666666666666666,6.0,1.0,9.0,16.0,0.0,0.0,Pablo Garza,0.0,26.0,33.0,0.0,1.0,1.0,0.43333333333333335,10.0,8.0,8.0,11.0,7.0,8.0,0.43243243243243246,0.43243243243243246,0.0,0.2608695652173913,0.5,0.75,0.43243243243243246,0.0,0.0,0.5416666666666666,0.6,0.0,0.4,0.7272727272727273,0.6666666666666666,0.36666666666666664,0.7,1.0
Light Heavyweight Bout,Phil Davis,Rogerio Nogueira,False,Decision - Unanimous,3,5.0,,Herb Dean,,"March 26, 2011",Phil Davis,0.0,42.0,72.0,4.0,0.0,0.0,6.15,18.0,16.0,8.0,17.0,5.0,20.0,Rogerio Nogueira,0.0,8.0,16.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,8.0,0.0,0.0,0.4158415841584158,0.5034965034965035,0.36363636363636365,0.26865671641791045,0.6956521739130435,0.7272727272727273,0.26153846153846155,0.8333333333333334,0.6666666666666666,0.14814814814814814,0.23529411764705882,0.0,0.1346153846153846,0.0,1.0,0.14814814814814814,0.0,0.0
Welterweight Bout,Anthony Johnson,Dan Hardy,False,Decision - Unanimous,3,5.0,,Josh Rosenthal,,"March 26, 2011",Anthony Johnson,1.0,20.0,107.0,4.0,2.0,0.0,12.75,17.0,0.0,3.0,3.0,4.0,13.0,Dan Hardy,0.0,2.0,10.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5555555555555556,0.7925925925925926,0.8,0.53125,0.0,0.75,0.6,0.8,0.5,0.15384615384615385,0.47619047619047616,0.0,0.1,0.5,0.0,0.1,0.3333333333333333,0.0
